SeriesID,VarID,SymbolID,StartTime,EndTime
17.0,11.0,32.0,36.0,55.0
17.0,11.0,31.0,7.0,26.0
17.0,11.0,31.0,30.0,35.0
17.0,11.0,31.0,56.0,67.0
17.0,12.0,36.0,13.0,14.0
17.0,12.0,36.0,20.0,21.0
17.0,12.0,36.0,35.0,36.0
17.0,12.0,36.0,48.0,49.0
17.0,12.0,34.0,1.0,10.0
17.0,12.0,34.0,12.0,13.0
17.0,12.0,34.0,14.0,16.0
17.0,12.0,34.0,18.0,19.0
17.0,12.0,34.0,21.0,22.0
17.0,12.0,34.0,23.0,25.0
17.0,12.0,34.0,27.0,34.0
17.0,12.0,34.0,37.0,46.0
17.0,12.0,34.0,50.0,53.0
19.0,1.0,3.0,2.0,14.0
19.0,1.0,2.0,15.0,61.0
19.0,1.0,1.0,62.0,67.0
19.0,2.0,4.0,7.0,8.0
19.0,2.0,4.0,10.0,17.0
19.0,2.0,4.0,19.0,20.0
19.0,2.0,4.0,25.0,27.0
19.0,2.0,4.0,29.0,30.0
19.0,2.0,4.0,31.0,32.0
19.0,2.0,4.0,36.0,37.0
19.0,2.0,4.0,38.0,41.0
19.0,2.0,4.0,46.0,47.0
19.0,2.0,4.0,49.0,50.0
19.0,2.0,5.0,18.0,19.0
19.0,2.0,5.0,44.0,45.0
19.0,4.0,10.0,8.0,9.0
19.0,4.0,10.0,53.0,54.0
19.0,5.0,13.0,14.0,18.0
19.0,5.0,13.0,21.0,22.0
19.0,5.0,13.0,26.0,27.0
19.0,5.0,13.0,29.0,31.0
19.0,5.0,13.0,33.0,34.0
19.0,5.0,13.0,35.0,36.0
19.0,5.0,13.0,38.0,39.0
19.0,5.0,13.0,40.0,41.0
19.0,5.0,13.0,43.0,44.0
19.0,5.0,13.0,47.0,48.0
19.0,5.0,13.0,49.0,50.0
19.0,5.0,14.0,20.0,21.0
19.0,6.0,17.0,20.0,21.0
19.0,7.0,20.0,29.0,44.0
19.0,7.0,21.0,13.0,28.0
19.0,7.0,21.0,45.0,61.0
19.0,7.0,19.0,62.0,67.0
19.0,8.0,23.0,29.0,44.0
19.0,8.0,23.0,59.0,61.0
19.0,8.0,24.0,2.0,28.0
19.0,8.0,24.0,45.0,58.0
19.0,8.0,22.0,62.0,67.0
19.0,9.0,26.0,7.0,8.0
19.0,9.0,26.0,9.0,28.0
19.0,9.0,26.0,45.0,67.0
19.0,9.0,25.0,29.0,44.0
19.0,9.0,27.0,2.0,6.0
19.0,9.0,27.0,8.0,9.0
19.0,10.0,30.0,15.0,51.0
19.0,10.0,29.0,14.0,15.0
19.0,10.0,29.0,52.0,67.0
19.0,11.0,32.0,2.0,4.0
19.0,11.0,32.0,55.0,58.0
19.0,11.0,32.0,62.0,67.0
19.0,11.0,31.0,5.0,54.0
19.0,11.0,31.0,59.0,61.0
20.0,1.0,3.0,5.0,26.0
20.0,1.0,2.0,27.0,61.0
20.0,1.0,2.0,67.0,68.0
20.0,1.0,1.0,62.0,66.0
20.0,2.0,4.0,12.0,14.0
20.0,2.0,4.0,17.0,18.0
20.0,2.0,4.0,20.0,21.0
20.0,2.0,4.0,24.0,28.0
20.0,2.0,4.0,30.0,31.0
20.0,2.0,5.0,15.0,16.0
20.0,2.0,5.0,19.0,20.0
20.0,2.0,5.0,23.0,24.0
20.0,2.0,5.0,29.0,30.0
20.0,2.0,5.0,31.0,39.0
20.0,2.0,5.0,41.0,50.0
20.0,4.0,10.0,12.0,13.0
20.0,4.0,10.0,15.0,16.0
20.0,5.0,13.0,12.0,14.0
20.0,5.0,13.0,16.0,17.0
20.0,5.0,13.0,23.0,24.0
20.0,5.0,13.0,25.0,27.0
20.0,5.0,13.0,38.0,39.0
20.0,5.0,15.0,15.0,16.0
20.0,5.0,15.0,24.0,25.0
20.0,5.0,15.0,28.0,37.0
20.0,5.0,15.0,39.0,50.0
20.0,6.0,18.0,12.0,13.0
20.0,6.0,18.0,18.0,19.0
20.0,6.0,18.0,23.0,24.0
20.0,6.0,16.0,1.0,10.0
20.0,6.0,16.0,13.0,15.0
20.0,6.0,16.0,19.0,21.0
20.0,6.0,16.0,24.0,53.0
20.0,7.0,20.0,14.0,17.0
20.0,7.0,20.0,24.0,28.0
20.0,7.0,20.0,36.0,37.0
20.0,7.0,20.0,46.0,53.0
20.0,7.0,21.0,18.0,23.0
20.0,7.0,19.0,29.0,35.0
20.0,7.0,19.0,38.0,45.0
20.0,7.0,19.0,54.0,67.0
20.0,8.0,23.0,14.0,17.0
20.0,8.0,23.0,24.0,28.0
20.0,8.0,23.0,36.0,37.0
20.0,8.0,24.0,5.0,13.0
20.0,8.0,24.0,18.0,23.0
20.0,8.0,22.0,29.0,35.0
20.0,8.0,22.0,38.0,67.0
20.0,9.0,26.0,5.0,10.0
20.0,9.0,26.0,14.0,66.0
20.0,9.0,27.0,11.0,13.0
20.0,9.0,27.0,67.0,68.0
20.0,10.0,30.0,5.0,67.0
20.0,11.0,32.0,19.0,26.0
20.0,11.0,32.0,29.0,35.0
20.0,11.0,32.0,38.0,67.0
20.0,11.0,31.0,5.0,18.0
20.0,11.0,31.0,27.0,28.0
20.0,11.0,31.0,36.0,37.0
20.0,12.0,36.0,15.0,16.0
20.0,12.0,36.0,23.0,24.0
20.0,12.0,36.0,46.0,53.0
20.0,12.0,34.0,1.0,10.0
20.0,12.0,34.0,13.0,14.0
20.0,12.0,34.0,16.0,21.0
20.0,12.0,34.0,24.0,42.0
20.0,12.0,34.0,44.0,45.0
24.0,1.0,3.0,3.0,18.0
24.0,1.0,3.0,24.0,27.0
24.0,1.0,2.0,19.0,23.0
24.0,1.0,2.0,28.0,29.0
24.0,1.0,2.0,35.0,48.0
24.0,1.0,2.0,55.0,56.0
24.0,1.0,2.0,61.0,62.0
24.0,1.0,2.0,64.0,67.0
24.0,1.0,1.0,30.0,34.0
24.0,1.0,1.0,49.0,54.0
24.0,1.0,1.0,57.0,60.0
24.0,1.0,1.0,62.0,63.0
24.0,2.0,4.0,4.0,5.0
24.0,3.0,8.0,49.0,50.0
24.0,3.0,7.0,1.0,6.0
24.0,3.0,7.0,10.0,11.0
24.0,3.0,7.0,12.0,13.0
24.0,3.0,7.0,16.0,17.0
24.0,3.0,7.0,18.0,19.0
24.0,3.0,7.0,24.0,25.0
24.0,3.0,7.0,26.0,30.0
24.0,3.0,7.0,35.0,44.0
24.0,3.0,7.0,47.0,48.0
24.0,3.0,9.0,20.0,21.0
24.0,3.0,9.0,31.0,32.0
24.0,4.0,12.0,1.0,7.0
24.0,4.0,12.0,12.0,22.0
24.0,4.0,12.0,25.0,33.0
24.0,4.0,12.0,35.0,44.0
24.0,4.0,12.0,48.0,49.0
24.0,4.0,12.0,51.0,53.0
24.0,4.0,10.0,8.0,10.0
24.0,4.0,10.0,24.0,25.0
24.0,4.0,10.0,47.0,48.0
24.0,4.0,10.0,50.0,51.0
24.0,5.0,15.0,20.0,22.0
24.0,5.0,15.0,31.0,33.0
24.0,5.0,15.0,49.0,50.0
24.0,5.0,14.0,15.0,19.0
24.0,5.0,14.0,24.0,25.0
24.0,5.0,14.0,28.0,30.0
24.0,5.0,14.0,35.0,45.0
24.0,5.0,14.0,47.0,48.0
24.0,5.0,14.0,50.0,51.0
24.0,6.0,16.0,15.0,16.0
24.0,6.0,16.0,18.0,19.0
24.0,6.0,16.0,24.0,25.0
24.0,6.0,16.0,28.0,30.0
24.0,6.0,16.0,35.0,40.0
24.0,6.0,16.0,42.0,43.0
24.0,6.0,16.0,48.0,49.0
24.0,6.0,17.0,20.0,22.0
24.0,6.0,17.0,31.0,33.0
24.0,7.0,19.0,54.0,67.0
24.0,8.0,23.0,3.0,17.0
24.0,8.0,22.0,18.0,67.0
24.0,9.0,26.0,3.0,13.0
24.0,9.0,25.0,14.0,67.0
24.0,10.0,30.0,3.0,17.0
24.0,10.0,30.0,35.0,48.0
24.0,10.0,29.0,18.0,34.0
24.0,10.0,28.0,49.0,67.0
24.0,11.0,32.0,28.0,67.0
24.0,11.0,31.0,3.0,27.0
24.0,12.0,34.0,50.0,51.0
26.0,1.0,3.0,9.0,11.0
26.0,1.0,2.0,17.0,33.0
26.0,1.0,1.0,12.0,16.0
26.0,1.0,1.0,34.0,67.0
26.0,2.0,4.0,9.0,11.0
26.0,2.0,4.0,41.0,42.0
26.0,2.0,5.0,17.0,18.0
26.0,2.0,5.0,19.0,21.0
26.0,2.0,5.0,25.0,26.0
26.0,2.0,5.0,28.0,32.0
26.0,2.0,5.0,34.0,35.0
26.0,2.0,5.0,38.0,39.0
26.0,2.0,5.0,40.0,41.0
26.0,2.0,5.0,45.0,46.0
26.0,2.0,5.0,49.0,50.0
26.0,2.0,6.0,13.0,15.0
26.0,2.0,6.0,22.0,23.0
26.0,2.0,6.0,24.0,25.0
26.0,2.0,6.0,27.0,28.0
26.0,2.0,6.0,33.0,34.0
26.0,2.0,6.0,36.0,37.0
26.0,2.0,6.0,39.0,40.0
26.0,3.0,8.0,13.0,15.0
26.0,3.0,8.0,39.0,40.0
26.0,3.0,8.0,48.0,49.0
26.0,3.0,8.0,51.0,52.0
26.0,3.0,7.0,8.0,11.0
26.0,3.0,7.0,27.0,33.0
26.0,3.0,7.0,36.0,37.0
26.0,3.0,7.0,40.0,43.0
26.0,3.0,7.0,45.0,46.0
26.0,3.0,7.0,49.0,50.0
26.0,3.0,7.0,53.0,54.0
26.0,4.0,12.0,13.0,14.0
26.0,4.0,12.0,24.0,25.0
26.0,4.0,12.0,27.0,28.0
26.0,4.0,12.0,39.0,40.0
26.0,4.0,12.0,48.0,49.0
26.0,4.0,12.0,51.0,52.0
26.0,4.0,10.0,8.0,11.0
26.0,4.0,10.0,15.0,16.0
26.0,4.0,10.0,17.0,18.0
26.0,4.0,10.0,19.0,23.0
26.0,4.0,10.0,25.0,26.0
26.0,4.0,10.0,28.0,34.0
26.0,4.0,10.0,36.0,38.0
26.0,4.0,10.0,40.0,43.0
26.0,4.0,10.0,45.0,46.0
26.0,4.0,10.0,49.0,50.0
26.0,5.0,13.0,9.0,10.0
26.0,5.0,13.0,18.0,21.0
26.0,5.0,13.0,25.0,26.0
26.0,5.0,13.0,28.0,32.0
26.0,5.0,13.0,34.0,35.0
26.0,5.0,13.0,38.0,39.0
26.0,5.0,13.0,45.0,46.0
26.0,5.0,13.0,49.0,50.0
26.0,5.0,15.0,13.0,14.0
26.0,5.0,15.0,22.0,23.0
26.0,5.0,15.0,24.0,25.0
26.0,5.0,15.0,27.0,28.0
26.0,5.0,15.0,33.0,34.0
26.0,5.0,15.0,36.0,37.0
26.0,5.0,15.0,48.0,49.0
26.0,5.0,15.0,51.0,52.0
26.0,5.0,14.0,15.0,17.0
26.0,6.0,16.0,13.0,15.0
26.0,7.0,19.0,17.0,67.0
26.0,8.0,23.0,9.0,11.0
26.0,8.0,24.0,12.0,16.0
26.0,8.0,22.0,17.0,67.0
26.0,9.0,26.0,8.0,9.0
26.0,9.0,26.0,17.0,33.0
26.0,9.0,26.0,48.0,67.0
26.0,9.0,27.0,9.0,16.0
26.0,9.0,27.0,34.0,47.0
26.0,10.0,30.0,34.0,47.0
26.0,10.0,30.0,66.0,67.0
26.0,10.0,29.0,9.0,11.0
26.0,10.0,29.0,48.0,65.0
26.0,10.0,28.0,12.0,33.0
26.0,11.0,33.0,9.0,16.0
26.0,11.0,32.0,54.0,65.0
26.0,11.0,31.0,17.0,53.0
26.0,11.0,31.0,66.0,67.0
27.0,1.0,3.0,6.0,7.0
27.0,1.0,3.0,12.0,67.0
27.0,1.0,2.0,8.0,11.0
27.0,2.0,5.0,8.0,9.0
27.0,2.0,6.0,6.0,7.0
27.0,7.0,20.0,23.0,67.0
27.0,8.0,23.0,6.0,7.0
27.0,8.0,23.0,23.0,67.0
27.0,8.0,22.0,8.0,22.0
27.0,9.0,25.0,8.0,67.0
27.0,9.0,27.0,6.0,7.0
27.0,10.0,30.0,23.0,67.0
27.0,11.0,33.0,6.0,11.0
27.0,11.0,31.0,12.0,67.0
31.0,1.0,3.0,17.0,27.0
31.0,1.0,2.0,5.0,16.0
31.0,1.0,1.0,28.0,67.0
31.0,2.0,4.0,5.0,29.0
31.0,2.0,5.0,34.0,39.0
31.0,2.0,5.0,41.0,43.0
31.0,2.0,5.0,48.0,50.0
31.0,2.0,6.0,31.0,32.0
31.0,2.0,6.0,47.0,48.0
31.0,4.0,10.0,20.0,29.0
31.0,4.0,10.0,31.0,32.0
31.0,4.0,10.0,34.0,35.0
31.0,4.0,10.0,37.0,39.0
31.0,4.0,10.0,41.0,42.0
31.0,4.0,10.0,45.0,46.0
31.0,4.0,10.0,47.0,51.0
31.0,4.0,10.0,53.0,54.0
31.0,5.0,13.0,43.0,44.0
31.0,5.0,13.0,45.0,46.0
31.0,5.0,13.0,51.0,52.0
31.0,5.0,15.0,25.0,26.0
31.0,6.0,18.0,1.0,3.0
31.0,6.0,18.0,6.0,28.0
31.0,6.0,18.0,31.0,38.0
31.0,6.0,18.0,41.0,50.0
31.0,6.0,18.0,53.0,54.0
31.0,6.0,16.0,4.0,5.0
31.0,6.0,17.0,29.0,30.0
31.0,6.0,17.0,39.0,40.0
31.0,6.0,17.0,51.0,52.0
31.0,7.0,20.0,28.0,38.0
31.0,7.0,20.0,43.0,67.0
31.0,7.0,21.0,17.0,27.0
31.0,7.0,21.0,39.0,42.0
31.0,8.0,23.0,10.0,56.0
31.0,8.0,23.0,64.0,67.0
31.0,8.0,22.0,57.0,63.0
31.0,9.0,27.0,5.0,67.0
31.0,10.0,30.0,5.0,27.0
31.0,10.0,29.0,28.0,42.0
31.0,10.0,29.0,53.0,67.0
31.0,10.0,28.0,43.0,52.0
31.0,11.0,33.0,28.0,67.0
31.0,11.0,32.0,5.0,16.0
31.0,11.0,31.0,17.0,27.0
31.0,12.0,34.0,1.0,4.0
31.0,12.0,34.0,6.0,29.0
31.0,12.0,34.0,31.0,32.0
31.0,12.0,34.0,34.0,39.0
31.0,12.0,34.0,41.0,51.0
31.0,12.0,34.0,53.0,54.0
32.0,1.0,3.0,5.0,58.0
32.0,1.0,2.0,59.0,67.0
32.0,2.0,4.0,16.0,17.0
32.0,2.0,4.0,22.0,23.0
32.0,2.0,4.0,27.0,28.0
32.0,2.0,4.0,36.0,37.0
32.0,2.0,5.0,7.0,8.0
32.0,2.0,5.0,34.0,35.0
32.0,2.0,6.0,9.0,10.0
32.0,2.0,6.0,12.0,15.0
32.0,2.0,6.0,17.0,18.0
32.0,2.0,6.0,19.0,20.0
32.0,2.0,6.0,21.0,22.0
32.0,2.0,6.0,23.0,26.0
32.0,2.0,6.0,29.0,30.0
32.0,2.0,6.0,32.0,33.0
32.0,2.0,6.0,37.0,45.0
32.0,2.0,6.0,47.0,50.0
32.0,3.0,8.0,9.0,10.0
32.0,3.0,8.0,12.0,15.0
32.0,3.0,8.0,17.0,19.0
32.0,3.0,8.0,21.0,27.0
32.0,3.0,8.0,29.0,30.0
32.0,3.0,8.0,32.0,33.0
32.0,3.0,8.0,35.0,36.0
32.0,3.0,8.0,39.0,43.0
32.0,3.0,8.0,45.0,46.0
32.0,3.0,8.0,47.0,50.0
32.0,3.0,8.0,52.0,53.0
32.0,3.0,9.0,37.0,38.0
32.0,4.0,10.0,9.0,10.0
32.0,4.0,10.0,12.0,13.0
32.0,4.0,10.0,15.0,19.0
32.0,4.0,10.0,21.0,23.0
32.0,4.0,10.0,25.0,27.0
32.0,4.0,10.0,29.0,30.0
32.0,4.0,10.0,32.0,33.0
32.0,4.0,10.0,35.0,40.0
32.0,4.0,10.0,42.0,45.0
32.0,4.0,10.0,48.0,50.0
32.0,4.0,10.0,52.0,53.0
32.0,5.0,15.0,29.0,30.0
32.0,5.0,15.0,46.0,51.0
32.0,5.0,14.0,1.0,2.0
32.0,5.0,14.0,4.0,10.0
32.0,5.0,14.0,12.0,13.0
32.0,5.0,14.0,14.0,18.0
32.0,5.0,14.0,20.0,27.0
32.0,5.0,14.0,30.0,31.0
32.0,5.0,14.0,32.0,45.0
32.0,6.0,16.0,52.0,53.0
32.0,7.0,20.0,19.0,44.0
32.0,7.0,20.0,50.0,53.0
32.0,7.0,21.0,45.0,47.0
32.0,7.0,19.0,48.0,49.0
32.0,7.0,19.0,54.0,67.0
32.0,8.0,23.0,5.0,18.0
32.0,8.0,23.0,27.0,41.0
32.0,8.0,23.0,45.0,47.0
32.0,8.0,22.0,19.0,26.0
32.0,8.0,22.0,42.0,44.0
32.0,8.0,22.0,48.0,67.0
32.0,9.0,26.0,27.0,36.0
32.0,9.0,26.0,42.0,44.0
32.0,9.0,26.0,54.0,61.0
32.0,9.0,27.0,5.0,26.0
32.0,9.0,27.0,37.0,41.0
32.0,9.0,27.0,45.0,53.0
32.0,9.0,27.0,62.0,67.0
32.0,10.0,30.0,48.0,53.0
32.0,10.0,29.0,27.0,47.0
32.0,10.0,29.0,62.0,67.0
32.0,10.0,28.0,54.0,61.0
32.0,11.0,33.0,5.0,47.0
32.0,11.0,32.0,48.0,67.0
33.0,1.0,1.0,5.0,67.0
33.0,2.0,4.0,6.0,7.0
33.0,2.0,4.0,15.0,16.0
33.0,2.0,4.0,22.0,23.0
33.0,2.0,4.0,27.0,28.0
33.0,2.0,4.0,30.0,31.0
33.0,2.0,5.0,9.0,10.0
33.0,2.0,5.0,46.0,47.0
33.0,2.0,6.0,11.0,14.0
33.0,2.0,6.0,16.0,21.0
33.0,2.0,6.0,23.0,26.0
33.0,2.0,6.0,28.0,29.0
33.0,2.0,6.0,31.0,32.0
33.0,2.0,6.0,33.0,35.0
33.0,2.0,6.0,37.0,38.0
33.0,2.0,6.0,40.0,41.0
33.0,2.0,6.0,42.0,43.0
33.0,2.0,6.0,45.0,46.0
33.0,2.0,6.0,49.0,50.0
33.0,6.0,16.0,31.0,32.0
33.0,6.0,16.0,33.0,35.0
33.0,6.0,16.0,37.0,38.0
33.0,6.0,16.0,40.0,41.0
33.0,6.0,16.0,42.0,43.0
33.0,6.0,16.0,45.0,47.0
33.0,6.0,16.0,49.0,50.0
33.0,6.0,16.0,52.0,53.0
33.0,7.0,20.0,17.0,29.0
33.0,7.0,20.0,61.0,67.0
33.0,7.0,21.0,30.0,60.0
33.0,8.0,23.0,17.0,60.0
33.0,8.0,24.0,5.0,16.0
33.0,8.0,22.0,61.0,67.0
33.0,9.0,26.0,17.0,29.0
33.0,9.0,26.0,34.0,60.0
33.0,9.0,27.0,5.0,16.0
33.0,9.0,27.0,30.0,33.0
33.0,9.0,27.0,61.0,67.0
33.0,10.0,30.0,11.0,16.0
33.0,10.0,29.0,5.0,10.0
33.0,10.0,29.0,17.0,29.0
33.0,10.0,28.0,30.0,67.0
33.0,11.0,33.0,5.0,16.0
33.0,11.0,32.0,61.0,67.0
33.0,11.0,31.0,17.0,60.0
34.0,1.0,3.0,6.0,10.0
34.0,1.0,2.0,2.0,5.0
34.0,1.0,2.0,11.0,25.0
34.0,1.0,2.0,32.0,39.0
34.0,1.0,2.0,45.0,53.0
34.0,1.0,2.0,58.0,60.0
34.0,1.0,1.0,26.0,31.0
34.0,1.0,1.0,40.0,44.0
34.0,1.0,1.0,54.0,57.0
34.0,1.0,1.0,61.0,67.0
34.0,2.0,4.0,3.0,4.0
34.0,2.0,5.0,6.0,7.0
34.0,3.0,8.0,5.0,6.0
34.0,3.0,8.0,8.0,9.0
34.0,3.0,7.0,6.0,7.0
34.0,3.0,7.0,12.0,13.0
34.0,3.0,9.0,3.0,4.0
34.0,4.0,10.0,18.0,19.0
34.0,5.0,13.0,3.0,4.0
34.0,5.0,14.0,39.0,40.0
34.0,5.0,14.0,41.0,42.0
34.0,6.0,18.0,2.0,6.0
34.0,6.0,16.0,8.0,9.0
34.0,6.0,17.0,7.0,8.0
34.0,7.0,20.0,32.0,37.0
34.0,7.0,21.0,17.0,31.0
34.0,7.0,21.0,38.0,67.0
34.0,8.0,23.0,32.0,37.0
34.0,8.0,24.0,2.0,31.0
34.0,8.0,24.0,38.0,67.0
34.0,9.0,26.0,58.0,60.0
34.0,9.0,25.0,2.0,57.0
34.0,9.0,25.0,61.0,67.0
34.0,10.0,30.0,2.0,31.0
34.0,10.0,30.0,38.0,39.0
34.0,10.0,30.0,45.0,53.0
34.0,10.0,30.0,58.0,60.0
34.0,10.0,29.0,32.0,37.0
34.0,10.0,29.0,40.0,44.0
34.0,10.0,29.0,54.0,57.0
34.0,10.0,29.0,61.0,67.0
34.0,11.0,31.0,17.0,67.0
34.0,12.0,34.0,17.0,18.0
35.0,1.0,3.0,10.0,67.0
35.0,2.0,5.0,8.0,11.0
35.0,3.0,7.0,23.0,24.0
35.0,3.0,7.0,26.0,28.0
35.0,3.0,7.0,31.0,32.0
35.0,3.0,7.0,34.0,37.0
35.0,3.0,7.0,39.0,46.0
35.0,3.0,7.0,48.0,49.0
35.0,3.0,7.0,52.0,53.0
35.0,4.0,12.0,24.0,25.0
35.0,4.0,12.0,26.0,29.0
35.0,4.0,12.0,32.0,34.0
35.0,4.0,12.0,36.0,37.0
35.0,4.0,12.0,39.0,40.0
35.0,4.0,12.0,41.0,46.0
35.0,4.0,12.0,48.0,50.0
35.0,4.0,12.0,52.0,53.0
35.0,4.0,10.0,1.0,23.0
35.0,4.0,10.0,25.0,26.0
35.0,4.0,10.0,31.0,32.0
35.0,4.0,10.0,40.0,41.0
35.0,4.0,11.0,35.0,36.0
35.0,5.0,13.0,31.0,32.0
35.0,5.0,13.0,34.0,35.0
35.0,5.0,13.0,37.0,38.0
35.0,5.0,13.0,39.0,46.0
35.0,5.0,13.0,48.0,50.0
35.0,5.0,15.0,36.0,37.0
35.0,6.0,18.0,45.0,46.0
35.0,6.0,18.0,53.0,54.0
35.0,6.0,16.0,46.0,47.0
35.0,6.0,16.0,48.0,50.0
35.0,6.0,16.0,52.0,53.0
35.0,7.0,20.0,31.0,33.0
35.0,7.0,20.0,39.0,40.0
35.0,7.0,20.0,44.0,47.0
35.0,7.0,21.0,25.0,30.0
35.0,7.0,19.0,34.0,38.0
35.0,7.0,19.0,41.0,43.0
35.0,7.0,19.0,48.0,67.0
35.0,8.0,23.0,25.0,33.0
35.0,8.0,24.0,10.0,24.0
35.0,8.0,22.0,34.0,67.0
35.0,9.0,26.0,12.0,23.0
35.0,9.0,26.0,54.0,57.0
35.0,9.0,26.0,59.0,62.0
35.0,9.0,25.0,10.0,11.0
35.0,9.0,25.0,24.0,53.0
35.0,9.0,25.0,58.0,59.0
35.0,9.0,25.0,63.0,67.0
35.0,9.0,27.0,7.0,9.0
35.0,10.0,30.0,39.0,40.0
35.0,10.0,29.0,10.0,27.0
35.0,10.0,29.0,34.0,38.0
35.0,10.0,29.0,41.0,47.0
35.0,10.0,28.0,28.0,33.0
35.0,10.0,28.0,48.0,67.0
35.0,11.0,31.0,10.0,67.0
35.0,12.0,36.0,12.0,13.0
35.0,12.0,36.0,36.0,37.0
35.0,12.0,36.0,39.0,45.0
35.0,12.0,36.0,48.0,49.0
35.0,12.0,36.0,52.0,53.0
35.0,12.0,34.0,1.0,2.0
35.0,12.0,34.0,3.0,11.0
35.0,12.0,34.0,14.0,21.0
35.0,12.0,34.0,29.0,30.0
35.0,12.0,34.0,31.0,32.0
35.0,12.0,34.0,34.0,35.0
35.0,12.0,34.0,37.0,38.0
35.0,12.0,34.0,46.0,47.0
35.0,12.0,34.0,50.0,51.0
35.0,12.0,34.0,53.0,54.0
36.0,1.0,3.0,6.0,11.0
36.0,1.0,3.0,15.0,67.0
36.0,1.0,2.0,12.0,14.0
36.0,2.0,4.0,7.0,8.0
36.0,2.0,4.0,11.0,12.0
36.0,2.0,4.0,14.0,15.0
36.0,2.0,4.0,16.0,17.0
36.0,2.0,4.0,19.0,20.0
36.0,2.0,4.0,24.0,25.0
36.0,3.0,8.0,15.0,16.0
36.0,3.0,7.0,2.0,4.0
36.0,3.0,7.0,6.0,7.0
36.0,3.0,7.0,8.0,13.0
36.0,3.0,7.0,17.0,18.0
36.0,3.0,7.0,20.0,22.0
36.0,3.0,7.0,24.0,25.0
36.0,3.0,7.0,27.0,29.0
36.0,3.0,7.0,31.0,32.0
36.0,3.0,7.0,33.0,34.0
36.0,3.0,7.0,46.0,47.0
36.0,3.0,7.0,48.0,49.0
36.0,3.0,7.0,51.0,52.0
36.0,4.0,12.0,21.0,22.0
36.0,4.0,12.0,38.0,39.0
36.0,4.0,12.0,43.0,44.0
36.0,4.0,12.0,48.0,49.0
36.0,4.0,12.0,50.0,51.0
36.0,4.0,10.0,2.0,3.0
36.0,4.0,10.0,4.0,5.0
36.0,4.0,10.0,8.0,9.0
36.0,4.0,10.0,10.0,11.0
36.0,4.0,10.0,14.0,18.0
36.0,4.0,10.0,20.0,21.0
36.0,4.0,10.0,22.0,23.0
36.0,4.0,10.0,24.0,31.0
36.0,4.0,10.0,33.0,37.0
36.0,4.0,10.0,39.0,40.0
36.0,4.0,10.0,42.0,43.0
36.0,4.0,10.0,46.0,47.0
36.0,4.0,10.0,51.0,52.0
36.0,5.0,14.0,7.0,8.0
36.0,7.0,20.0,46.0,49.0
36.0,7.0,21.0,50.0,67.0
36.0,7.0,19.0,15.0,45.0
36.0,8.0,23.0,12.0,14.0
36.0,8.0,23.0,38.0,67.0
36.0,8.0,22.0,6.0,11.0
36.0,8.0,22.0,15.0,37.0
36.0,9.0,26.0,6.0,7.0
36.0,9.0,26.0,12.0,14.0
36.0,9.0,26.0,56.0,67.0
36.0,9.0,25.0,8.0,11.0
36.0,9.0,25.0,15.0,55.0
36.0,10.0,28.0,12.0,67.0
36.0,11.0,32.0,8.0,10.0
36.0,11.0,32.0,21.0,22.0
36.0,11.0,32.0,28.0,37.0
36.0,11.0,32.0,46.0,49.0
36.0,11.0,31.0,6.0,7.0
36.0,11.0,31.0,11.0,20.0
36.0,11.0,31.0,22.0,27.0
36.0,11.0,31.0,38.0,45.0
36.0,11.0,31.0,50.0,67.0
37.0,1.0,3.0,2.0,33.0
37.0,1.0,3.0,63.0,67.0
37.0,1.0,2.0,34.0,62.0
37.0,2.0,4.0,9.0,10.0
37.0,2.0,5.0,41.0,42.0
37.0,3.0,9.0,9.0,10.0
37.0,3.0,9.0,41.0,42.0
37.0,4.0,10.0,9.0,10.0
37.0,4.0,10.0,50.0,51.0
37.0,5.0,15.0,2.0,3.0
37.0,5.0,15.0,9.0,11.0
37.0,5.0,15.0,26.0,27.0
37.0,5.0,14.0,4.0,7.0
37.0,5.0,14.0,12.0,16.0
37.0,5.0,14.0,19.0,24.0
37.0,5.0,14.0,27.0,28.0
37.0,5.0,14.0,30.0,31.0
37.0,5.0,14.0,33.0,34.0
37.0,5.0,14.0,35.0,36.0
37.0,5.0,14.0,37.0,40.0
37.0,5.0,14.0,42.0,51.0
37.0,6.0,18.0,1.0,2.0
37.0,6.0,18.0,9.0,14.0
37.0,6.0,18.0,19.0,26.0
37.0,6.0,18.0,30.0,31.0
37.0,6.0,18.0,34.0,35.0
37.0,6.0,18.0,38.0,39.0
37.0,6.0,18.0,45.0,50.0
37.0,6.0,18.0,52.0,53.0
37.0,6.0,16.0,2.0,5.0
37.0,6.0,16.0,7.0,8.0
37.0,6.0,16.0,15.0,18.0
37.0,6.0,16.0,27.0,28.0
37.0,6.0,16.0,31.0,32.0
37.0,6.0,16.0,35.0,36.0
37.0,6.0,16.0,39.0,44.0
37.0,6.0,16.0,51.0,52.0
37.0,7.0,20.0,22.0,26.0
37.0,7.0,20.0,63.0,65.0
37.0,7.0,21.0,40.0,46.0
37.0,7.0,19.0,16.0,21.0
37.0,7.0,19.0,27.0,39.0
37.0,7.0,19.0,47.0,62.0
37.0,7.0,19.0,66.0,67.0
37.0,8.0,23.0,8.0,11.0
37.0,8.0,23.0,22.0,33.0
37.0,8.0,23.0,47.0,57.0
